Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
CPTAC_C3L-02899	0.00300038213596493	0.00000000000000000	0.00058807249398960	0.00000000000000000	0.00000000000000000	0.30821190960155953	0.01527583973387338	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04250462389346923	0.00000000000000000	0.07142381531633284	0.14478996573154254	0.04239659471323082	0.23322840598597649	0.00214432411632097	0.06310368926370656	0.06857985277015992	0.00000000000000000	0.00000000000000000	0.00475252424387302	0.00200000000000000	0.74258003647734139	0.73900568669175581
CPTAC_C3N-02971	0.07532954652432135	0.04321351529491960	0.01866068145770499	0.02618279995144724	0.00000000000000000	0.32650316140664720	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05469635935751550	0.00000000000000000	0.06851002540479922	0.09295212829320187	0.01973704795294245	0.18486453455691709	0.00144023489162375	0.01660905533214960	0.05598154977113378	0.00000000000000000	0.00000000000000000	0.01531935980467646	0.00200000000000000	0.77528282172703178	0.73343364216048157
CPTAC_C3N-02573	0.00000000000000000	0.00000000000000000	0.00463627148179871	0.00653461884937120	0.00000000000000000	0.29861215018921827	0.01338208110641925	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04560243373514881	0.00000000000000000	0.09940792569086880	0.11413773215123824	0.07461479547367376	0.22095843596184600	0.00291898683443327	0.03462220114033140	0.07511389660330008	0.00000000000000000	0.00266960877690454	0.00678886200544752	0.00200000000000000	0.67533721839121741	0.77882125378239064
CPTAC_C3L-00819	0.00180431072499863	0.00000000000000000	0.01592835660376342	0.00000000000000000	0.00000000000000000	0.31896602555274350	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03616220713937401	0.00000000000000000	0.02592531133674155	0.12350517080730328	0.01791909729856081	0.24226202932370694	0.00000000000000000	0.10869766635567867	0.07446955730999277	0.00000000000000000	0.01670600901421793	0.01765425853291843	0.00200000000000000	0.54540861890946291	0.84624376601476436
CPTAC_C3N-01714	0.01082032442185161	0.00000000000000000	0.02953812396818453	0.01062485526608028	0.00000000000000000	0.29307552186516023	0.00435339642807819	0.00586743029048123	0.00000000000000000	0.00000000000000000	0.03728347686383520	0.00000000000000000	0.13876537176813616	0.10566828640249991	0.02697426336052290	0.21193452976265717	0.00557331120104115	0.02432887874344741	0.04506533695738502	0.00000000000000000	0.05012689270063883	0.00000000000000000	0.00200000000000000	0.83848377938457319	0.69484767362492628
CPTAC_C3L-02890	0.00878546303727649	0.02148784891634001	0.02233744481773265	0.00035645486003615	0.00000000000000000	0.35419928523255806	0.00000000000000000	0.00212178977414242	0.00000000000000000	0.00000000000000000	0.02942559464734350	0.00000000000000000	0.07053915891426592	0.08542398737827034	0.03490277934298192	0.22260954059056176	0.02181440233833767	0.04376951717612687	0.07947465477756031	0.00000000000000000	0.00000000000000000	0.00275207819646581	0.00200000000000000	0.74649686832796369	0.74818812502948406
CPTAC_C3L-02116	0.13706300055667023	0.06392255616270662	0.00000000000000000	0.02797132093382552	0.07107563180059401	0.29094934536245337	0.00653664438667620	0.01409213891067959	0.00000000000000000	0.00000000000000000	0.02779085873993842	0.00000000000000000	0.01257383359081556	0.10546615715080034	0.04288293656754441	0.15667085198813849	0.00000000000000000	0.01315717664216390	0.02233424828795184	0.00441958924901515	0.00000000000000000	0.00309370967002642	0.00200000000000000	0.84695407005707291	0.67724657806759869
CPTAC_C3L-03635	0.06261108734495717	0.00000000000000000	0.02553799429289914	0.00000000000000000	0.00000000000000000	0.41517569783397196	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02589157446837322	0.01165097763029050	0.00000000000000000	0.03253584782782169	0.05974734481496382	0.03312794648525778	0.28888553606194445	0.00000000000000000	0.01479019435480546	0.01745316976173687	0.00000000000000000	0.01244856746808151	0.00014406165489632	0.00200000000000000	0.63379670698061319	0.79880354910814444
CPTAC_C3N-00518	0.00000000000000000	0.00000000000000000	0.00450633307736781	0.00517992094836622	0.00000000000000000	0.24955800941334633	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01835594017974242	0.00000000000000000	0.14793258668792889	0.16235295040931191	0.01048856811797256	0.27106556431087558	0.04023830877444924	0.02843695205353796	0.04804559124498376	0.00000000000000000	0.00701476919756749	0.00682450558454993	0.00200000000000000	0.77855416529756205	0.70694916310477895
CPTAC_C3N-03840	0.01341714986683129	0.00000000000000000	0.03101491027483001	0.00000000000000000	0.00000000000000000	0.39864990633899638	0.01208803470347104	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01717843245537867	0.00176459777371626	0.03807250687396053	0.06965611433031656	0.03525554905971116	0.16801655319957717	0.02686850606303207	0.07825467636487697	0.09722901077234719	0.00000000000000000	0.00000000000000000	0.01253405192295476	0.00200000000000000	0.64974688448430717	0.79843377797417059
CPTAC_C3N-03061	0.00804162786295296	0.00000000000000000	0.01283425836552311	0.00000000000000000	0.00488194212070995	0.28809953421817297	0.01308878624063410	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04107793162523462	0.00346375792379097	0.03325011566923303	0.09000464724521103	0.11205243213718052	0.22510463779777187	0.01366666113987982	0.04208352524039558	0.05721766773275538	0.00000000000000000	0.02790168490231495	0.02723078977823907	0.00200000000000000	0.75192717562599254	0.73186812085125474
CPTAC_C3L-04848	0.09332087941938841	0.00874001984370779	0.02597618313883480	0.00000000000000000	0.03997784218191012	0.37169233001489282	0.04568475141493069	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06088904946930014	0.00000000000000000	0.03910434128012117	0.03799019373973463	0.03548617393058011	0.11807762469036734	0.02512622387982718	0.04961493711556790	0.02352263674902998	0.00056594301723031	0.01224747601896676	0.01198339409560983	0.00200000000000000	0.72387380790728217	0.75792504128025573
CPTAC_C3L-02897	0.01918179491158421	0.00000000000000000	0.01108015209747470	0.01067383223870397	0.00000000000000000	0.30808466619613034	0.01048487795387172	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01583811163563809	0.00000000000000000	0.02407049114878108	0.16171060708786689	0.01745755516629784	0.21377644462353759	0.02617119178069660	0.07345608408499341	0.07488091252537001	0.00000000000000000	0.01636186113736322	0.01677141741169028	0.00200000000000000	0.69739967147236048	0.76681356673794154
CPTAC_C3L-01687	0.02422793637507865	0.00000000000000000	0.03066733842657726	0.00000000000000000	0.00000000000000000	0.38176320373021416	0.00042739553061891	0.00000000000000000	0.00000000000000000	0.00733585468606925	0.00866756477422533	0.00000000000000000	0.06617562551429146	0.05687188134932114	0.03336923624062589	0.25201641140044789	0.02122123928833011	0.05260512034548905	0.05065022369938614	0.00000000000000000	0.01176146470226540	0.00223950393705924	0.00200000000000000	0.67577950032316936	0.78293212951539415
CPTAC_C3N-02940	0.00812305220927471	0.00231307725799599	0.00204929399379443	0.01728132509559628	0.00000000000000000	0.41741306948748391	0.00618664858943491	0.00000000000000000	0.00000000000000000	0.01065123338983220	0.01428779988656498	0.00000000000000000	0.01066925720724219	0.07465953631694426	0.07933785735079153	0.19190176362211064	0.02739733205824476	0.00724252170439130	0.07585222585523226	0.00000000000000000	0.02175948729006030	0.03287451868500529	0.00200000000000000	0.75863463965481803	0.72895065073006104
CPTAC_C3L-04080	0.02307376419596744	0.00000000000000000	0.01064670344584150	0.00000000000000000	0.00000000000000000	0.35588897670797637	0.00129589239621947	0.00986132542328543	0.00000000000000000	0.00000000000000000	0.03010447272645545	0.00000000000000000	0.05291885642423356	0.07976980891981619	0.01456984181379453	0.18794428687335726	0.00000000000000000	0.07048194502820575	0.12671300801305013	0.00000000000000000	0.03070851250760641	0.00602260552419060	0.00200000000000000	0.66374778702456594	0.79254610864312891
CPTAC_C3N-03853	0.01033578368825936	0.00000000000000000	0.01766651634869831	0.00000000000000000	0.01683440863711640	0.37237135528704279	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03553568986455048	0.00000000000000000	0.02821825135723521	0.07817454863169269	0.02979759622757427	0.25914917320494191	0.01069931701940046	0.05491692582170004	0.06622460348075364	0.00000000000000000	0.00794718259406857	0.01212864783696581	0.00200000000000000	0.56624682870554899	0.83663600212825884
CPTAC_C3N-04283	0.00000000000000000	0.00000000000000000	0.00064014035514180	0.00000000000000000	0.00000000000000000	0.31363430325083796	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05871746783588414	0.00000000000000000	0.04199511906491470	0.11323783655730403	0.03006335419215946	0.17232210875435885	0.04916565148954219	0.06657748675649991	0.06601204815419953	0.00000000000000000	0.04814810385032690	0.03948637973883060	0.00200000000000000	0.59694818659003557	0.82266904959647147
CPTAC_C3L-02109	0.01782084935971245	0.00000000000000000	0.00730285842504691	0.00000000000000000	0.00000000000000000	0.37666313338648699	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05987346144136182	0.00000000000000000	0.07626986074078597	0.12094151695333080	0.00425420208996768	0.17704025635539070	0.00000000000000000	0.10217305437349315	0.04726369011797249	0.00000000000000000	0.01039711675645099	0.00000000000000000	0.00200000000000000	0.59064557448797628	0.82366347321157762
CPTAC_C3L-03630	0.00459776743732469	0.00000000000000000	0.01038824554364177	0.00000000000000000	0.00000000000000000	0.34231154758961119	0.01594382805779248	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04851070893115308	0.00000000000000000	0.02210438559761922	0.11210339224671119	0.08493789026114716	0.21516370700740303	0.02924340872305838	0.00732854329303378	0.08151146010636354	0.00000000000000000	0.00535119561275622	0.02050391959238430	0.00200000000000000	0.74545648846161705	0.74010312278648560
CPTAC_C3L-01662	0.00000000000000000	0.00533786418905566	0.01213808173616155	0.00000000000000000	0.00000000000000000	0.30634339497323632	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04032972396108965	0.00000000000000000	0.00507280071953091	0.25405302658407741	0.03094829985721794	0.24156217972535798	0.00999332025344756	0.02183329213830888	0.04069855698916559	0.01168879519438607	0.00025619943734023	0.01974446424162406	0.00200000000000000	0.74186034751157848	0.72102091421579129
CPTAC_C3N-00709	0.00000000000000000	0.05758552445748662	0.01021016500422005	0.00735925576094273	0.01870252126285207	0.37652724295607082	0.00902248587446716	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03878540686671621	0.00000000000000000	0.02488534584496516	0.10800860319047861	0.03900784614420742	0.20682483520016123	0.00091854033482927	0.06301408807368879	0.03796932185879914	0.00000000000000000	0.00117881717011468	0.00000000000000000	0.00200000000000000	0.61776396526846222	0.80922747830332886
CPTAC_C3N-03007	0.00000000000000000	0.00000000000000000	0.01957703404189469	0.00000000000000000	0.00000000000000000	0.31084868408145849	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01480245333359371	0.00000000000000000	0.05682364877623789	0.14086460541637857	0.02556552187113111	0.30551230677628916	0.00348282961124019	0.02109206373785411	0.07095293105700791	0.00000000000000000	0.01825891609149709	0.01221900520541713	0.00200000000000000	0.73484251469318340	0.73962559017876361
CPTAC_C3N-03665	0.03385483020372847	0.00000000000000000	0.01299565513880421	0.02241099385763261	0.00000000000000000	0.29979043322716442	0.00699633927251896	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01081873504776062	0.00000000000000000	0.02058194623037873	0.17518113781540609	0.06085645527692216	0.22401505996424390	0.02018251029129057	0.01436811272822936	0.05308173250545711	0.00000000000000000	0.03117905080453826	0.01368700763592442	0.00200000000000000	0.59632767837191214	0.81865634305536517
CPTAC_C3L-01598	0.01387972161895656	0.00000000000000000	0.03352794518032808	0.00361309609019055	0.00000000000000000	0.27711645424088110	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04077249432564187	0.00000000000000000	0.05969539897420012	0.19604772807497392	0.01588945115063416	0.23131874982692366	0.00000000000000000	0.05242331021225485	0.04042135259481710	0.01001671669044671	0.00091828526320090	0.02435929575655053	0.00200000000000000	0.75668419325566150	0.72639015980835553
CPTAC_C3L-00599	0.04828627018588747	0.00445047427306733	0.01069840109262983	0.02184036362325088	0.00000000000000000	0.37505564505286215	0.02925432023791341	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04623247551195239	0.00000000000000000	0.03241410696636254	0.04658580281756890	0.03819808189556496	0.14223215756819543	0.01918649876126112	0.04400149826255634	0.14156390375092739	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00200000000000000	0.68331263340960180	0.78198053722810479
CPTAC_C3L-01051	0.01040730795451049	0.00000000000000000	0.02863913536317180	0.03041598250341454	0.00000000000000000	0.39789031483645376	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06322422639696976	0.00000000000000000	0.04346322945676825	0.06638891753808598	0.02453886194798010	0.20404336355417191	0.02311084660753826	0.01927562049881998	0.08860219334211515	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00200000000000000	0.59944349384426998	0.82057043956914455
CPTAC_C3N-01716	0.00000000000000000	0.00000000000000000	0.01237303892943283	0.02747848433176925	0.00000000000000000	0.31067388488563308	0.00570989098905451	0.00335373911708269	0.00000000000000000	0.00000000000000000	0.06316638377168954	0.00000000000000000	0.02633315586721099	0.08448314307359442	0.03043247648888316	0.24027857041713413	0.00945900277278008	0.02642938871933249	0.10192007321570337	0.00000000000000000	0.00000000000000000	0.05790876742069950	0.00200000000000000	0.63388430949956409	0.80282956016652085
